TrtID,TrtCode,Treatment,Site,Crop,MD,Rep,Trap,SiteID,Week,Date,Sex,Count
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,25,6/23/2017,Female,0
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,25,6/23/2017,Male,2
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,26,6/29/2017,Female,1
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,26,6/29/2017,Male,3
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,27,7/5/2017,Female,2
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,27,7/5/2017,Male,2
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,32,8/9/2017,Female,0
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,32,8/9/2017,Male,2
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,33,8/15/2017,Female,1
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,33,8/15/2017,Male,1
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,36,9/7/2017,Female,1
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,36,9/7/2017,Male,1
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,24,6/15/2017,Female,0
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,24,6/15/2017,Male,1
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,27,7/5/2017,Female,0
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,27,7/5/2017,Male,1
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,30,7/26/2017,Female,1
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,30,7/26/2017,Male,0
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,36,9/7/2017,Female,0
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,36,9/7/2017,Male,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,25,6/23/2017,Female,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,25,6/23/2017,Male,2
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,26,6/29/2017,Female,3
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,26,6/29/2017,Male,4
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,27,7/5/2017,Female,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,27,7/5/2017,Male,2
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,29,7/18/2017,Female,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,29,7/18/2017,Male,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,33,8/15/2017,Female,2
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,33,8/15/2017,Male,6
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,24,6/15/2017,Female,1
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,24,6/15/2017,Male,4
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,25,6/23/2017,Female,3
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,25,6/23/2017,Male,13
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,26,6/29/2017,Female,10
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,26,6/29/2017,Male,11
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,27,7/5/2017,Female,
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,27,7/5/2017,Male,
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,28,7/14/2017,Female,1
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,28,7/14/2017,Male,4
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,29,7/18/2017,Female,5
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,29,7/18/2017,Male,8
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,32,8/9/2017,Female,2
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,32,8/9/2017,Male,4
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,33,8/15/2017,Female,2
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,33,8/15/2017,Male,14
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,36,9/7/2017,Female,1
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,36,9/7/2017,Male,5
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,24,6/15/2017,Female,3
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,24,6/15/2017,Male,1
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,25,6/23/2017,Female,2
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,25,6/23/2017,Male,5
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,26,6/29/2017,Female,6
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,26,6/29/2017,Male,5
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,27,7/5/2017,Female,1
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,27,7/5/2017,Male,8
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,28,7/14/2017,Female,0
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,28,7/14/2017,Male,2
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,29,7/18/2017,Female,1
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,29,7/18/2017,Male,2
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,32,8/9/2017,Female,1
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,32,8/9/2017,Male,2
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,33,8/15/2017,Female,4
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,33,8/15/2017,Male,5
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,36,9/7/2017,Female,3
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,36,9/7/2017,Male,3
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,24,6/15/2017,Female,0
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,24,6/15/2017,Male,1
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,25,6/23/2017,Female,2
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,25,6/23/2017,Male,3
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,26,6/29/2017,Female,2
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,26,6/29/2017,Male,5
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,27,7/5/2017,Female,0
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,27,7/5/2017,Male,2
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,28,7/14/2017,Female,1
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,28,7/14/2017,Male,1
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,33,8/15/2017,Female,3
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,33,8/15/2017,Male,4
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,36,9/7/2017,Female,0
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,36,9/7/2017,Male,1
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,24,6/15/2017,Female,4
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,24,6/15/2017,Male,5
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,25,6/23/2017,Female,4
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,25,6/23/2017,Male,7
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,26,6/29/2017,Female,11
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,26,6/29/2017,Male,16
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,27,7/5/2017,Female,3
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,27,7/5/2017,Male,9
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,28,7/14/2017,Female,5
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,28,7/14/2017,Male,4
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,29,7/18/2017,Female,3
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,29,7/18/2017,Male,5
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,31,8/2/2017,Female,1
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,31,8/2/2017,Male,2
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,32,8/9/2017,Female,4
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,32,8/9/2017,Male,7
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,33,8/15/2017,Female,9
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,33,8/15/2017,Male,33
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,36,9/7/2017,Female,3
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,36,9/7/2017,Male,10
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,25,6/23/2017,Female,0
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,25,6/23/2017,Male,2
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,26,6/29/2017,Female,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,26,6/29/2017,Male,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,32,8/9/2017,Female,0
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,32,8/9/2017,Male,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,33,8/15/2017,Female,1
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,33,8/15/2017,Male,1
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,25,6/23/2017,Female,0
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,25,6/23/2017,Male,2
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,27,7/5/2017,Female,1
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,27,7/5/2017,Male,2
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,28,7/14/2017,Female,1
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,28,7/14/2017,Male,0
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,32,8/9/2017,Female,1
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,32,8/9/2017,Male,3
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,33,8/15/2017,Female,0
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,33,8/15/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,26,6/29/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,26,6/29/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,27,7/5/2017,Female,2
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,27,7/5/2017,Male,3
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,28,7/14/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,28,7/14/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,29,7/18/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,29,7/18/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,32,8/9/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,32,8/9/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,33,8/15/2017,Female,3
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,33,8/15/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,36,9/5/2017,Female,3
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,36,9/5/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,25,6/23/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,25,6/23/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,26,6/29/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,26,6/29/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,27,7/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,27,7/5/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,28,7/14/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,28,7/14/2017,Male,4
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,29,7/18/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,29,7/18/2017,Male,0
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,31,8/2/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,31,8/2/2017,Male,0
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,32,8/9/2017,Female,4
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,32,8/9/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,33,8/15/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,33,8/15/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,36,9/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,36,9/5/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,25,6/23/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,25,6/23/2017,Male,5
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,26,6/29/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,26,6/29/2017,Male,3
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,27,7/5/2017,Female,7
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,27,7/5/2017,Male,13
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,28,7/14/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,28,7/14/2017,Male,10
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,29,7/18/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,29,7/18/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,31,8/2/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,31,8/2/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,32,8/9/2017,Female,12
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,32,8/9/2017,Male,18
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,33,8/15/2017,Female,18
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,33,8/15/2017,Male,29
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,36,9/5/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,36,9/5/2017,Male,5
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,24,6/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,24,6/15/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,26,6/29/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,26,6/29/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,32,8/9/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,32,8/9/2017,Male,2
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,33,8/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,33,8/15/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,25,6/23/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,25,6/23/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,26,6/29/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,26,6/29/2017,Male,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,27,7/5/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,27,7/5/2017,Male,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,28,7/14/2017,Female,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,28,7/14/2017,Male,11
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,29,7/18/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,29,7/18/2017,Male,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,31,8/2/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,31,8/2/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,32,8/9/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,32,8/9/2017,Male,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,33,8/15/2017,Female,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,33,8/15/2017,Male,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,36,9/5/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,36,9/5/2017,Male,3
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,24,6/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,24,6/15/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,31,8/2/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,31,8/2/2017,Male,2
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,32,8/9/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,32,8/9/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,25,6/23/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,25,6/23/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,26,6/29/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,26,6/29/2017,Male,6
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,27,7/5/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,27,7/5/2017,Male,7
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,28,7/14/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,28,7/14/2017,Male,8
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,29,7/18/2017,Female,2
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,29,7/18/2017,Male,6
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,31,8/2/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,31,8/2/2017,Male,4
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,32,8/9/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,32,8/9/2017,Male,5
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,33,8/15/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,33,8/15/2017,Male,9
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,36,9/5/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,36,9/5/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,27,7/5/2017,Female,2
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,27,7/5/2017,Male,3
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,28,7/14/2017,Female,4
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,28,7/14/2017,Male,6
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,32,8/9/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,32,8/9/2017,Male,6
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,33,8/15/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,33,8/15/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,24,6/15/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,24,6/15/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,26,6/29/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,26,6/29/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,27,7/5/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,27,7/5/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,28,7/14/2017,Female,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,28,7/14/2017,Male,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,31,8/2/2017,Female,52
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,31,8/2/2017,Male,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,32,8/9/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,32,8/9/2017,Male,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,33,8/15/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,33,8/15/2017,Male,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,36,9/5/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,36,9/5/2017,Male,0
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,27,7/5/2017,Female,6
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,27,7/5/2017,Male,4
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,28,7/14/2017,Female,6
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,28,7/14/2017,Male,23
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,29,7/18/2017,Female,6
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,29,7/18/2017,Male,11
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,31,8/2/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,31,8/2/2017,Male,4
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,32,8/9/2017,Female,11
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,32,8/9/2017,Male,17
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,33,8/15/2017,Female,19
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,33,8/15/2017,Male,31
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,36,9/5/2017,Female,4
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,36,9/5/2017,Male,7
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,24,6/15/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,24,6/15/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,25,6/23/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,25,6/23/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,26,6/29/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,26,6/29/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,27,7/5/2017,Female,6
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,27,7/5/2017,Male,4
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,28,7/14/2017,Female,6
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,28,7/14/2017,Male,5
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,29,7/18/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,29,7/18/2017,Male,2
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,31,8/2/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,31,8/2/2017,Male,5
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,32,8/9/2017,Female,10
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,32,8/9/2017,Male,21
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,33,8/15/2017,Female,9
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,33,8/15/2017,Male,13
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,36,9/5/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,36,9/5/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,26,6/29/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,26,6/29/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,27,7/5/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,27,7/5/2017,Male,6
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,28,7/14/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,28,7/14/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,29,7/18/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,29,7/18/2017,Male,4
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,31,8/2/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,31,8/2/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,32,8/9/2017,Female,2
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,32,8/9/2017,Male,4
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,33,8/15/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,33,8/15/2017,Male,7
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,36,9/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,36,9/5/2017,Male,0
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,24,6/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,24,6/15/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,28,7/14/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,28,7/14/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,33,8/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,33,8/15/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,27,7/5/2017,Female,2
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,27,7/5/2017,Male,0
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,28,7/14/2017,Female,2
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,28,7/14/2017,Male,3
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,29,7/18/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,29,7/18/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,31,8/2/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,31,8/2/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,33,8/15/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,33,8/15/2017,Male,1
